,created_at,id,id_str,full_text,NER-Words,NER-Tags,rfind,Displaced People and Evacuations,Not Related information,displacement_term,Reporting_unit,Figure,tbr,Unnamed: 11,trigger,term_unit,conflict,attack,battl,clash,cyclon,destroyed h,earthquak,flood,hurrican,landslid,storm,tsunami,typhoon,wildfir,fire,violenc,fight,destroy,famili,homeless,household,peopl,person,shelter,displac,evacu,arriv,asylum seek,build,citizen,collaps,cross,damag,dwell,enter,evict,flee,forc,home,hous,hut,individu,inhabit,migrant,refuge,relief camp,reloc,resid,villag,civilian,idp,evacue
39,Thu Aug 27 18:03:15 +0000 2020,1.30E+18,1.30E+18,"Looking at Syrian refugees in Jordan as well as the forthcoming issue of the climate displaced, Peter Stavros will discuss how current regimes serve hardly any party's interests in the ongoing debate over how to address forced migration. https://t.co/mDuM59kb2K https://t.co/jw0AtAoVcx",,,FALSE,1,1,,,,,,[],"['refuge', 'displac', 'forc']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,Thu Aug 27 17:54:16 +0000 2020,1.30E+18,1.30E+18,"The two states I've lived in are being ravaged by nature. Praying for those in Louisiana who were displaced by Laura. Praying for those in California displaced by wildfires. 

Decades of bad policies and climate change made these situations worst. We must do better.",,,FALSE,1,1,,,,,,['wildfir'],"['displac', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Thu Aug 27 17:53:08 +0000 2020,1.30E+18,1.30E+18,"how many BIPOC are gonna be displaced because of the natural disasters created by the colonial death machine’s end state of climate hell? and this one specifically? and you’re saying that a *hurricane* is anti racist because it knocked over a bad statue? like, as a fun joke?",,,FALSE,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Thu Aug 27 17:35:33 +0000 2020,1.30E+18,1.30E+18,"Reminds me of when Benji boy Shapiro asked why people, who will be displaced by climate change, can’t sell their houses and move https://t.co/nk2z4mVtgM",,,FALSE,1,1,,,,,,[],"['peopl', 'displac', 'hous']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,Thu Aug 27 16:50:58 +0000 2020,1.30E+18,1.30E+18,"@malkabethwendy @bitchicalist Instead of millions displaced and dead and the greatest pre pandemic economic catastrophe of the modern era, we would have a 20yr start on Climate change.",,,FALSE,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Thu Aug 27 15:23:58 +0000 2020,1.30E+18,1.30E+18,"I need everyone to understand that if they don’t take the climate crisis seriously, we will only see an increase in severe weather just like hurricane Laura. The climate crisis is tied directly to social crisis &amp; we’re only going to see more people displaced due to extreme",,,FALSE,1,1,,,,,,['hurrican'],"['peopl', 'displac']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Thu Aug 27 15:11:46 +0000 2020,1.30E+18,1.30E+18,"Like, if you think the unrest and protests are intense now, wait until entire coastal communities are displaced by flooding and storms. Wait until we have to handle climate refugees from other countries. Wait until we have to take severe shifts in policy to save ourselves.",,,FALSE,1,1,,,,,,"['flood', 'storm']","['displac', 'refuge']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,Thu Aug 27 14:56:39 +0000 2020,1.30E+18,1.30E+18,@thauma_idesthai Indeed. Providing a home for people to flourish benefits everyone. But we’ve created a society that doesn’t even do that for its “citizens” much the less people displaced by our own climate and foreign policies.,,,,1,1,,,,,,[],"['home', 'peopl', 'citizen', 'peopl', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Thu Aug 27 14:43:36 +0000 2020,1.30E+18,1.30E+18,"@PaulFDietz @SolarInMASS @sapinker @Slate @JesseJenkins A claim is not spurious if it is backed by evidence.  In light of Germany's determined effort and decided failure, claiming climate can be protected through RE alone is the spurious claim, with no scaled example in a large industrial power where emissions must be displaced.",,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Thu Aug 27 14:40:04 +0000 2020,1.30E+18,1.30E+18,"every time the salt and pepper runs out in my salt and pepper shakers at home, i become concerned that the planetwide supply of salt or pepper will be depleted; yes i realize that is not a rational fear, and yes i also recognize that that is displaced anxiety about climate change",,,,1,1,,,,,,[],"['home', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Thu Aug 27 14:24:41 +0000 2020,1.30E+18,1.30E+18,"@jmontforttx Storms are stronger, and happen more often, people are displaced and have to find shelter. It is climate change.",,,,1,1,,,,,,['storm'],"['peopl', 'displac', 'shelter']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Thu Aug 27 13:24:50 +0000 2020,1.30E+18,1.30E+18,"Gut wrenching piece on the journeys of migrants making their way to the Americas
...”Every year, half a million Bangladeshis are forced to leave their country. Those exiled by violence, like Kamal, are joined by those displaced due to climate change...” https://t.co/45kdtWWx03","[""Every"", ""year"", ""half"", ""million"", ""Bangladeshis"", ""violence"", ""displaced"", ""climate"", ""change""]","[""B-time"", ""I-time"", ""I-time"", ""B-fig"", ""I-fig"", ""B-unit"", ""B-trig"", ""B-term"", ""B-trig"", ""I-trig""]",FALSE,1,0,displaced,, half a million,,,['violenc'],"['migrant', 'forc', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,Thu Aug 27 08:01:56 +0000 2020,1.30E+18,1.30E+18,"in the next 50 years climate change will have displaced 500 MILLION people around the coasts of every country. while also destroying our planet’s ecosystem which helps places like the planes, rainforests, and OCEANS produce the everyday items we need and the animals need to live!","[""next"", ""50"", ""years"", ""climate"", ""change"", ""displaced"",""500"", ""MILLION"", ""people""]","[""B-time"", ""I-time"", ""I-time"", ""B-trig"", ""I-trig"", ""B-term"", ""B-fig"", ""I-fig"", ""B-unit""]",FALSE,1,0,displaced,people,500 MILLION,,,[],"['displac', 'peopl', 'destroy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Thu Aug 27 05:58:09 +0000 2020,1.30E+18,1.30E+18,US: New $500M from FEMA w/ billns more to come for large-scale #relocation nationwide; $16B from HUD; Army Corps of Engineers telling local officials to evict people or forfeit federal money for #flood-protection. #SeaLevelRise #ClimateEmergency #displaced https://t.co/6MnYaItitj,"[""relocation"",""people"", ""flood""]","[""B-term"", ""B-unit"", ""B-trig""]",FALSE,1,0,displaced,,,,,[],"['reloc', 'evict', 'peopl', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,Thu Aug 27 03:56:11 +0000 2020,1.30E+18,1.30E+18,"Update: am working at local veterinarian's, in part to support #wildfire - evacuated pets. Hilarious vet calls our displaced felines Evacucats. She's thinking musical remake of Aristrocats, but with climate change.",,,,1,1,,,,,,['wildfir'],"['evacu', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Thu Aug 27 02:48:09 +0000 2020,1.30E+18,1.30E+18,"@bethsawin Walls and barricades only work for so long in every zombie movie.

Walls don’t last in hurricanes either.

And to stretch the analogy further, you can’t shoot hurricanes or millions of climate disaster displaced people... no matter how many guns you have.",,,,1,1,,,,,,"['hurrican', 'hurrican']","['displac', 'peopl']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Thu Aug 27 01:26:51 +0000 2020,1.30E+18,1.30E+18,"@RWC0856 @JoyAnnReid @jagco22 1 day's worth of climate change.  It's not a hoax.

Aug 19 EWE: Bangladesh – 167,000 Families Still Displaced by Floods Says UN
 https://t.co/0Qxc4LZNHd.","[""climate"", ""change"", ""167,000"", ""Families"", ""Displaced"", ""Floods""]","[""B-trig"", ""I-trig"", ""B-fig"", ""B-unit"", ""B-term"", ""B-trig""]",FALSE,1,0,displaced,families,"167,000 Families",,,['flood'],"['famili', 'displac']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Thu Aug 27 00:42:07 +0000 2020,1.30E+18,1.30E+18,"There will come a time in the near future when hundreds of millions around the world die or be displaced due to climate change and the evil exploitation of capitalism. When no bonds, or contracts, or stocks, or money will ever make up for the sheer amount of tragedy and pain.",,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Thu Aug 27 00:41:58 +0000 2020,1.30E+18,1.30E+18,@NuclearAnthro Is it Wordpress bothering me? Or it displaced fear and frustration about climate change and fascism? The world may never know.,,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Wed Aug 26 22:55:43 +0000 2020,1.30E+18,1.30E+18,"@BradHancock17 Climate change denial = mass murder.

Aug 24 EWE:  Chad – 3 Dead, 1,500 Displaced After Floods in N’Djamena. https://t.co/duueHRC7Kv","[""Climate"", ""change"", ""1,500"", ""Displaced"", ""Floods""]","[""B-trig"", ""I-trig"", ""B-fig"", ""B-term"", ""B-trig""]",FALSE,1,0,displaced,,"1,500",,,['flood'],['displac'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Wed Aug 26 21:55:18 +0000 2020,1.30E+18,1.30E+18,"3️⃣Women are more impacted by the climate crisis &amp; disproportionately take on the burden of saving the 🌎

•80% of people displaced by climate change are women: https://t.co/uHkug5mAQG
•Green-feminine stereotype makes men resist green behavior as unmanly: https://t.co/dcJJrEzDBR",,,,1,1,,,,,,[],"['peopl', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Wed Aug 26 19:32:50 +0000 2020,1.30E+18,1.30E+18,Climate refugees also come from inside nations as displaced people flee from disasters. The poorest will be the ones bearing the brunt of climate breakdown although they do the least to cause it.,,,,1,1,,,,,,[],"['refuge', 'displac', 'peopl', 'flee']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61,Wed Aug 26 18:45:09 +0000 2020,1.30E+18,1.30E+18,"@Rob_Tux @inigem Climate breakdown is happening. It's a definite, no ifs, no buts. How well it badly we deal with it is up to us but it will happen. That means millions more displaced people, food shortages, drought, flood damage. Right now we can't even maintain the status quo!",,,,1,1,,,,,,['flood'],"['displac', 'peopl', 'damag']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Wed Aug 26 16:14:07 +0000 2020,1.30E+18,1.30E+18,"@olori_Abeke @buymenandoss @kingdta @kinglawalsalami @AyoTristan That stuggle to survive everyday is also, in part, fueled by climate change though. 700,000 Bangladeshis have been displaced over the past 10 yrs due to floods + natl disasters and they’re only increasing https://t.co/ctVigOIz8f","[""climate"", ""change"", ""700,000"", ""Bangladeshis"", ""displaced"", ""past"", ""10"", ""yrs"", ""floods"", ""disasters""]","[""B-trig"", ""I-trig"", ""B-fig"", ""B-unit"", ""B-term"", ""B-time"", ""I-time"", ""I-time"", ""B-trig"", ""B-trig""]",FALSE,1,0,displaced,,"700,000",,,['flood'],['displac'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Wed Aug 26 15:59:06 +0000 2020,1.30E+18,1.30E+18,People are about to be displaced from hurricanes in the middle of a natural disaster.  And people act like both the climate crisis and the pandemic are not a big deal because of the anti-science movement that’s been brewing for decades.,,,,1,1,,,,,,['hurrican'],"['peopl', 'displac', 'peopl']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Wed Aug 26 15:48:58 +0000 2020,1.30E+18,1.30E+18,"As storms like this become more common more people will be globally displaced, looking for a new home. Climate migration is a global issue, and we cannot pretend that it is the burden of less developed nations anymore. https://t.co/U7dZrl2vYg",,,,1,1,,,,,,['storm'],"['peopl', 'displac', 'home']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Wed Aug 26 14:45:15 +0000 2020,1.30E+18,1.30E+18,Millions of people will be displaced from hurricanes and fires this week. How are we to respond as faith communities? It's time we start thinking about Climate Hospitality. Learn how you can be do so at your church: https://t.co/BpTkLUeGm8 https://t.co/jyKIUdWy81,,,,1,1,,,,,,"['hurrican', 'fire']","['peopl', 'displac']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Wed Aug 26 13:55:00 +0000 2020,1.30E+18,1.30E+18,@unsettlingmist Yup. Relocation of climate displaced people is not going to happen unless and until someone figures out a way to squeeze a profit from it,,,,1,1,,,,,,[],"['reloc', 'displac', 'peopl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67,Wed Aug 26 11:45:34 +0000 2020,1.30E+18,1.30E+18,"According to IPCC, the greatest single impact of climate change could be on human migration with millions of people displaced by shoreline erosion coastal flooding &amp; agricultural disruption.
#ClimateActionFirst
#GreenRecovery
#GreenDemocracy
https://t.co/PIpptupzaC",,,,1,1,,,,,,['flood'],"['peopl', 'displac']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Wed Aug 26 07:12:03 +0000 2020,1.30E+18,1.30E+18,100000s have been displaced by floods since Oct 2019 - we discuss meteorologicalmechanisms and links to climate change https://t.co/ajSECzcj4L,"[""100000"", ""displaced"", ""floods"", ""since"", ""Oct"", ""2019"", ""climate"", ""change""]","[""B-fig"", ""B-term"", ""B-trig"", ""B-time"", ""I-time"", ""I-time"", ""B-trig"", ""I-trig""]",FALSE,1,0,displaced,,100 000,,,['flood'],['displac'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Wed Aug 26 05:42:30 +0000 2020,1.30E+18,1.30E+18,"@Change4_Better1 A good start would be to give the refugees more legal protection, as they have no international protection. Terms like ‘climate migrant’ need to be accepted as a legal category so those displaced can ultimately get the help they need.",,,,1,1,,,,,,[],"['refuge', 'migrant', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
70,Wed Aug 26 02:37:35 +0000 2020,1.30E+18,1.30E+18,"This table is misleading. Survey asked users what mode they would have taken, if not scooters. Report counts savings from higher GHG modes (like cars), but ignores  #climate impact of displaced walking trips. ""1,802 tons of CO2 saved” is thus a gross figure, not a net one. https://t.co/HYHqC66LfN",,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Wed Aug 26 01:36:23 +0000 2020,1.30E+18,1.30E+18,"Hundreds of thousands of Yemenis displaced and over 170 reported dead so far from floods throughout #Yemen 

no relief for these global south victims of capitalism created climate nakbas who are also still struggling against
 KSA-US-Israeli coordinated massacres https://t.co/qmYlv8V6sW","[""Hundreds"", ""of"", ""thousands"", ""displaced"", ""floods""]","[""B-fig"", ""I-fig"", ""I-fig"", ""B-term"", ""B-trig""]",FALSE,1,0,displaced,,Hundreds of thousands,,,['flood'],['displac'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Tue Aug 25 22:48:13 +0000 2020,1.30E+18,1.30E+18,"96. McMurdo Noir

Mystery novel set on a vastly expanded version of the McMurdo station in Antarctica. Detective is a depressed biologist from Arizona, displaced by climate change, tracking down a serial killer who buries bodies under ice. Author has never been to Antarctica.",,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Tue Aug 25 17:56:01 +0000 2020,1.30E+18,1.30E+18,"@SeibtNaomi Did you know the Sumerians and Akkadians were displaced because of climate change in the Bronze Age? Also the Mayans. Oh yes, and the Turks, Huns, Saxons, Goths, Vandals... history is one long series of people being moved around by climate change!",,,,1,1,,,,,,[],"['displac', 'peopl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Tue Aug 25 17:24:50 +0000 2020,1.30E+18,1.30E+18,"@VBierschwale @RBReich Biden wants to create more jobs doing new things. The only way to create enough after IT displaced so many is to evolve from a fossil fuel to renewable energy paradigm. Biden knows this approach also addresses climate and improves health, lowering health care cost.",,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Tue Aug 25 15:07:01 +0000 2020,1.30E+18,1.30E+18,"As we prepare for #Laura, please remember that one of the ways #climate disaster recovery is deeply flawed is that renters are displaced and subject to terrible formulas to calculate their losses.",,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Tue Aug 25 14:31:18 +0000 2020,1.30E+18,1.30E+18,"@DawnTJ90 So several decades ago I saw the displaced religiosity impulses that turn easily to fanaticism in many communists.

It can still be seen in them now, as well as similarly collectivist side cults-

Climate change alarmists
Veganism
BLM

It's often blatantly obvious as well.",,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Tue Aug 25 14:13:49 +0000 2020,1.30E+18,1.30E+18,"'Violence associated with various Islamist groups started in 2017 and according to the UN, more than a 1 000 people have been killed and over 210 000 displaced.'' Conflict, climate and COVID-19 contribute to Cabo Delgado crisis https://t.co/ORWFSXA4VK via @defenceweb_afr","[""Violence"", ""210"", ""000"", ""displaced""]","[""B-trig"", ""B-fig"", ""I-fig"", ""B-term""]",TRUE,1,0,displaced,,210 000,,,['conflict'],"['peopl', 'displac']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Tue Aug 25 13:33:33 +0000 2020,1.30E+18,1.30E+18,"@cobrajoe1 2/ While the media often talks about how the world will end in a few years, they're really referring to the tipping point. Most of the detrimental impacts won't be seen or felt until the end of the Century. But by 2100, billions of people could be displaced by climate change",,,,1,1,,,,,,[],"['peopl', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Tue Aug 25 12:34:36 +0000 2020,1.30E+18,1.30E+18,"World Refugee Day!
Today is World Refugee Day. I salute all Refugees- including Internally Displaced People. No one wants to flee home, unless it's not a reason such as shocks due to climate: draught, flooding, and… https://t.co/nCvZprjyfI",,,,1,1,,,,,,['flood'],"['refuge', 'refuge', 'displac', 'peopl', 'flee', 'home']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
80,Tue Aug 25 08:34:01 +0000 2020,1.30E+18,1.30E+18,"“The rains have killed over 1,000 people throughout the summer, and have displaced an estimated 15.5 million more. Hundreds of thousands of homes have been destroyed, including entire villages. In a just world, this would be major news across the globe.” https://t.co/wLJS5FMVMB","[""rains"", ""people"", ""displaced"", ""15.5"", ""million""]","[""B-trig"", ""B-unit"", ""B-term"", ""B-fig"", ""I-fig""] ",FALSE,1,0,displaced,,15.5 million,,,[],"['peopl', 'displac', 'home', 'destroy', 'villag']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
81,Tue Aug 25 06:37:33 +0000 2020,1.30E+18,1.30E+18,"DYK?

&gt;Earth has lost 28tr tonnes of ice since 1994

&gt;This may increase sea levels by 1m by 2100

&gt; For every cm of sea level rise 1mn people will be displaced

Now is d time to act! Let’s ensure every action of ours is climate friendly

#ClimateEmergency #ClimateChangeIsReal",,,,1,1,,,,,,[],"['peopl', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Tue Aug 25 02:25:00 +0000 2020,1.30E+18,1.30E+18,@grey_goose9 @AmanitheTender1 @redford In the climate emergency there is no “better than nothing” there is only “all or nothing” that better leaves millions displaced or dead. The bar really is on the ground right now.,,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Mon Aug 24 22:55:05 +0000 2020,1.30E+18,1.30E+18,"With all of the other noise and distraction in the media, it's easy to forget about the thousands of people in California displaced once again because of fires. The extraordinary dry seasons and huge numbers of dry lightening strikes are the direct result of climate change.","[""thousands"", ""people"", ""displaced"", ""fires"", ""climate"", ""change""]","[""B-fig"", ""B-unit"", ""B-term"", ""B-trig"",  ""B-trig"", ""I-trig""]",FALSE,1,0,displaced,people,thousands,,,['fire'],"['peopl', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
